a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50
4.658197723205674823e-01,8.786077333354349594e-01,2.685705740619864779e-01,9.308341656802640030e-01,3.842975388719067631e-01,5.526113016720429760e-01,4.316603181267035794e-01,4.905997651978838414e-01,2.913036277671618990e-01,3.758004990014530700e-01,8.961871280872774070e-01,3.925106920684741096e-01,3.776869864813344746e-01,2.439429381422590914e-01,3.662929148686472347e-01,9.623722246460940655e-01,7.159237268896838646e-01,5.159352541980927187e-01,9.453092610856186351e-01,9.087232294629646878e-01,5.748434909114764624e-01,5.638521091442804112e-01,4.469870640830971853e-01,6.549016433305144824e-01,1.464885300182739991e-01,2.900389224900286056e-01,3.563850221836074583e-01,8.264103677070417930e-01,9.507937259664145380e-03,2.326065513584452127e-01,6.993434670301535983e-01,4.396181997220048876e-01,1.498112149183399300e-01,6.113799137888470403e-01,6.030139034594143022e-01,7.658843623467692652e-03,4.739081158644103953e-01,3.533803405036626266e-01,6.528086132688565302e-01,6.849933191932444654e-01,2.615941390794406241e-01,5.121506973347208502e-01,8.125970867204879156e-02,2.629082360364731752e-01,3.761004332451006738e-01,7.545427352017173295e-01,3.770845166044192176e-01,5.056407762922272564e-01,5.677351684422149436e-02,3.584947799721110995e-01
6.813562851301158130e-01,3.594942994456947760e-01,8.102735682426164265e-01,9.553461106742906495e-01,6.242744891265605833e-01,7.363849673481365210e-01,9.001650237733458404e-01,2.962294892077879105e-01,6.747828201515861934e-01,8.905842775760585139e-01,3.793891264051542089e-01,2.047691119349649425e-01,2.265350393595978451e-01,4.172885130597268066e-01,1.404952066549755019e-01,1.313511250603980329e-01,4.879850343730512963e-01,4.962725306420515681e-01,1.848591398407259945e-01,5.910847757634292154e-01,8.602932379562856502e-01,9.930174286532555961e-02,1.634953925655079354e-01,5.423955352617149117e-02,7.063974041445686414e-01,2.355021131882707452e-01,9.929613648736368425e-01,3.662324105181825606e-01,3.251913095015994681e-01,3.594203874654527953e-01,7.963393827939490022e-01,5.865844480532417249e-01,1.316215473896643617e-01,6.388625418307575243e-01,5.061803056441863680e-01,3.701753974337229636e-02,2.185199592199111862e-01,7.562592010153138533e-01,4.864665192649686443e-02,5.893085661881252157e-01,8.969849452118530131e-01,2.479989200118412063e-01,1.276625531165254124e-03,6.150538983084523625e-01,2.136427229930358829e-01,7.976426850626580078e-01,6.923900557540175749e-01,9.721867025969621601e-02,5.935483477797625085e-01,7.157777329049856974e-01
7.179103107124008565e-01,4.455528354877780206e-02,5.791859968947781212e-01,6.348368040037865034e-01,8.170211771339019879e-01,6.862733030700512993e-01,1.923817468420173649e-01,2.140150609690604222e-01,3.713135396200815119e-01,3.296056068183299548e-01,6.164613467695392313e-01,7.909573482393985611e-01,5.150756765184818509e-01,6.683827210649635475e-01,5.343259985196588957e-01,4.211225967208516163e-01,1.479681076474674839e-01,9.541104419080878030e-01,2.746976348065772733e-01,5.555119974120760196e-01,6.744075217929857979e-01,7.955444882540807505e-02,6.258955549953004738e-01,2.393952471974615248e-01,9.096233920514196214e-01,9.498351631537458317e-01,1.181860335582054500e-01,1.796751669842395760e-01,4.733699517382494726e-02,6.924994453620008095e-01,3.986595503856356082e-01,9.519064857336696495e-01,9.418809895071371674e-01,3.082799300933618536e-01,4.975375963848243099e-01,7.121862146637286672e-01,4.507627992271860951e-01,7.502761218544463651e-01,5.529497459766690159e-01,8.582840277885301905e-01,9.247622571389528812e-01,8.073395173751467535e-01,6.258060127956990293e-01,4.457149820926238348e-01,5.383288911671946231e-02,9.636448619728378295e-01,3.474807876667752593e-01,4.049167048061516061e-01,7.649286776801141885e-01,9.530169601730585915e-01
1.904730174310698132e-02,2.739612161684312763e-02,1.847039745115259812e-01,2.938839722908183072e-01,2.361964877084691272e-01,9.833300662048115592e-01,7.684634137340355942e-01,1.713662547802744518e-01,1.849457286503849440e-01,6.889687507536323974e-02,6.171158876533910931e-02,7.194527852486002351e-01,7.326849437020148681e-01,9.242304317648402101e-01,2.151038418973434396e-01,9.133987155993368301e-01,7.520397365335437234e-01,4.541521158115102708e-02,5.689823986563606883e-01,5.594602188048196645e-01,5.962597556527546860e-01,9.868917765783574714e-01,2.073973395043321455e-01,2.754976912330286964e-04,7.140310387013826254e-01,7.312225082973609069e-01,8.058350289012559120e-01,8.922159886819281960e-01,4.711400543607011659e-01,3.285471696063753111e-01,9.433176736700594756e-01,1.909560850970498658e-01,2.087815813887777816e-01,7.761112188527738986e-01,3.520124774408329715e-01,8.937286019180226138e-01,5.425725581351202864e-01,6.225859594668767816e-01,7.117759125615441551e-01,9.008512365132264055e-01,9.296389806071467810e-01,1.916856930527420788e-01,6.671711813657287271e-01,2.539503220481424961e-01,6.911854104539184585e-01,5.571875182660126491e-01,1.970875533603836383e-01,7.230212438659029406e-01,7.312070908594661134e-01,6.380409459391873650e-01
8.038465047781359063e-01,8.466925650030403538e-01,4.396217606641961151e-02,7.672143527943632302e-01,7.413780808606950101e-01,1.457452007235641167e-01,2.405445675838450148e-01,6.282267026111376662e-01,2.326311628591429814e-01,2.148908357406623670e-01,3.505110034945116970e-01,1.922339517901210382e-01,2.142026825265014311e-01,7.643456228617374615e-01,7.725814580715570923e-01,9.756596331850346804e-01,6.361422488375173545e-01,3.149840452844616667e-01,1.245974165625406416e-01,9.593372978159885323e-01,8.990816616308654474e-01,6.464628635318043770e-01,3.782243546420376301e-01,5.864480837833712101e-01,6.522696457367592737e-01,8.008800822817769838e-01,6.035055847819701391e-01,5.117951408871612706e-01,8.431261849761955141e-01,2.496751484523892506e-01,2.437215926819767953e-01,5.810822026127633322e-01,6.972866581033767552e-01,4.887325131301705206e-01,8.201914708597215498e-01,9.219134299513164210e-01,4.099496746378711309e-01,9.545957228287632601e-01,1.867269165802096786e-01,3.733872305342775810e-01,6.452986099876657500e-01,3.170640264544555276e-01,6.224955508590058750e-01,3.278075672055298373e-01,9.007786765855518851e-02,7.493297767168782819e-02,8.539330159005327214e-01,6.141189499441713773e-01,1.449007585352335425e-02,9.072836803097923397e-01
6.372002269925044482e-01,7.474542261406913468e-02,7.279300072374121910e-01,2.965821947999492947e-01,6.383452879417512715e-01,6.108355101370238627e-01,4.832164712691977559e-02,7.257397897275834620e-01,4.086511513562484099e-01,2.255202658928745496e-01,7.689364212151090783e-01,4.114774180827983630e-01,8.701678868392107580e-01,5.796043763005953586e-02,4.323546004234645190e-01,1.198845097020651007e-01,9.418002584767755092e-01,3.029336762686765105e-01,6.267205054741801229e-01,2.285814219649306978e-01,4.415425732446297546e-01,4.056372710403901571e-01,8.652514564309775613e-01,4.320934020302770184e-01,3.739876214639418217e-01,6.456704336079166495e-02,4.739557021990379315e-01,6.462168715872729230e-01,7.181954842273442496e-01,7.808581463362237463e-01,2.874078626000080572e-01,5.808367943555079460e-01,9.770263150471542035e-01,9.514314896154149048e-01,1.212693136777538427e-01,5.446533241311787288e-01,1.079351374630700411e-01,3.923503260771523671e-01,9.934835118520242148e-01,6.989886502585861416e-01,5.821599542217736900e-02,5.440172943494530067e-01,4.583491485133274201e-01,9.888496820082426364e-02,9.334050403481195524e-01,2.836543643069741050e-01,3.310982168803209280e-01,9.580163209957581749e-03,4.353585718981232144e-01,2.029507761268232180e-01
4.260060017029265733e-02,2.170161456764633234e-01,5.744185127234214816e-01,5.592739073820670592e-01,3.240370359049306037e-01,2.131804350495298817e-01,2.455676427746721346e-01,2.120280236223701653e-01,7.977087650781876649e-01,9.642996277834232632e-01,4.753564727676307111e-01,2.424581589881277255e-01,8.937235948262851615e-01,8.740680948183282561e-01,8.253889067746869035e-01,8.196862120135344210e-01,3.112770565609186413e-01,8.062863003416134156e-01,4.925298118802057257e-01,6.329021686316023132e-01,4.406704024379156648e-01,2.192056833464972598e-02,7.815729034839998812e-01,7.339816100683305145e-02,4.995713057491769638e-01,8.277707483993758109e-01,9.675029238365295825e-01,2.602148144571039268e-01,2.607114471338908279e-01,1.095817921824226993e-02,3.334548163125570230e-01,7.020910869724683590e-02,8.574624516725770640e-02,1.377658177601315259e-02,1.073355226164776077e-01,4.766982289870945744e-01,6.917518604769603563e-01,7.301493817166355704e-01,6.563958813204516796e-01,9.491140560498999568e-01,8.263980525337190075e-01,9.599668822476035146e-01,9.349322898709042651e-01,3.919158777766443835e-01,6.345187579280376911e-01,7.894488132001531433e-02,9.157143775394760432e-01,6.546143902419324645e-01,7.634358743030351668e-01,3.573829361293255902e-01
2.918941422383144468e-01,4.330741954031649410e-01,2.475383113080129593e-01,3.969606219520848134e-01,2.220248191690077366e-02,8.058867453477102094e-01,6.743087734095333241e-01,2.419336073617495142e-02,8.261790565264651720e-01,1.840827433615127573e-01,7.493174914927480668e-02,8.047469695973420434e-01,4.820390604614049890e-01,1.442684497655041254e-01,7.402780335281567980e-01,8.604445944210310504e-01,7.808523606407542506e-01,1.799744302786521200e-02,2.802630049157767145e-01,4.696525116667878974e-01,8.797326181049238691e-01,3.470313248073770840e-01,8.753256028092476493e-01,7.522813649601065578e-01,6.031092859309417076e-02,8.062856165522446217e-01,2.152958671368349064e-01,7.650208892949805772e-02,9.451084395958725404e-01,7.292319286886521645e-01,8.112978550101446196e-01,8.115469161564079492e-01,9.515181828162034838e-01,1.014337103903518722e-01,1.660177877623670861e-01,6.882757554652579879e-01,9.990951823403358967e-01,7.264679019777016133e-01,1.655435648484036015e-01,5.477943803046207982e-01,9.995132915946798313e-01,1.174274139077260415e-01,8.444681285304214136e-01,6.241112337646449459e-01,4.454690008392694356e-01,3.684828147761344264e-01,2.503710251140200960e-01,9.156414371118911655e-01,8.927370395324473185e-01,4.811748469585075405e-02
1.518535633961746178e-01,4.560018572366220102e-01,9.855432582856733514e-01,2.473906824345639688e-01,3.012862260802007253e-02,4.797019807075886266e-01,2.817862681598286567e-01,7.457425671231883157e-01,8.732137555275718555e-01,2.719882505782618143e-01,2.968157665954261892e-01,7.650130054700360338e-01,7.723752869773984342e-01,1.902636432150122126e-01,9.390709422095760983e-01,8.148285017157552712e-01,4.431736803013012205e-01,1.724605660878020252e-01,1.289765134521704271e-01,4.091488022074145636e-01,9.996036515785333698e-02,6.286408587122412905e-01,7.743772670514330603e-01,1.557540251925120245e-01,5.325739539819451807e-01,9.052886398494350839e-01,4.870347310502958216e-01,8.767764888075701979e-02,5.691226139960224861e-01,8.353170937689026188e-01,6.941755686904950151e-01,8.430251798218715287e-01,6.835746062585553728e-01,9.496499151795628757e-01,7.924808233613264141e-01,5.037142699726123718e-01,1.208579583358528886e-01,1.017581326893615135e-01,5.934335230007858897e-01,9.821107842467431404e-01,9.177414133804727703e-01,1.375915384122170515e-01,7.116803475514632549e-01,7.032974625976858851e-01,5.168744610876825352e-01,2.364967034054656914e-01,3.659767239987348209e-01,1.704488098926275619e-01,1.245098745043996535e-01,7.290663105015355860e-01
1.043768884659694862e-01,2.996327919624053315e-02,6.425263963065861450e-01,2.374441676384339006e-01,2.522899550979651462e-01,5.797280988562319992e-01,8.987804090897756337e-01,3.571836082818974356e-01,3.215346800250169501e-01,2.522245186442942932e-01,4.423554601355775828e-01,6.799473516942889928e-01,2.471820569182179295e-01,8.205214669147089523e-01,9.889617772031464860e-01,5.005651668375532548e-01,1.535216334657302228e-01,6.922844525563798257e-01,8.189125951565815464e-01,8.577069356105493370e-02,7.791441284452204075e-01,4.939742368479557166e-01,1.735044579788830310e-01,7.770396015446682236e-01,3.382935130124185008e-01,7.711783616520836437e-01,5.527598566749681863e-01,1.479102111606711567e-02,5.333639349203357360e-01,8.061960838940049889e-01,2.828503847975514240e-01,1.811329960547384266e-01,9.143561303833571685e-01,9.517178922594581314e-01,8.706564575851528653e-01,5.194179565734589055e-01,7.951835238798444783e-01,6.533084736407170912e-01,8.444238221058899541e-01,2.264482785810930654e-01,1.794881918265326393e-01,7.731824239630444850e-01,9.997441247423450861e-01,7.272469219973793919e-01,9.110710310854802652e-01,7.452919670970011845e-01,6.299562793260438109e-01,6.285037295645024003e-02,9.197452583994337738e-01,2.955622470201001439e-01
2.800883466393127019e-01,5.525751823957206765e-01,7.066661064803242409e-01,6.827498354431719152e-01,3.787205201650462039e-01,1.038379241969040745e-01,7.218189453134546962e-01,7.037701889494963892e-01,5.200459608683597468e-01,5.876332355598787860e-01,5.748456244599733367e-01,3.564225500027319304e-01,2.022607556360618286e-01,5.178788065386110695e-01,9.428775273887690656e-01,9.750015458884625508e-01,6.443980859820965801e-01,4.394671031250457771e-01,3.520171453415821272e-01,1.002724455085242106e-01,2.065553495788741145e-03,5.347760775618615181e-01,8.099370446612772501e-01,9.608275331975452138e-01,3.122319080362747634e-01,8.437236160415717556e-01,7.489063796274786355e-01,9.481264193178323696e-01,7.981821207044440536e-01,8.027477779441143380e-01,2.559087544572087314e-01,3.153110389733537744e-01,7.100281403808623715e-01,3.960722190480360227e-01,4.726929008625896378e-01,3.509363316712290626e-01,5.350677480695583688e-01,1.455241529015657287e-01,3.671826608057126018e-01,5.414483152465785487e-01,6.012917575476951493e-01,3.160370937324089580e-01,2.336795070998166635e-01,9.692469422587755012e-01,5.782474104134095461e-01,1.132728326882584957e-01,9.798109438649520442e-01,1.476144031268812329e-01,3.500473284599814328e-02,2.444819759796768022e-02
1.112883920622423917e-01,3.562478213768855984e-01,5.145359921596759367e-01,5.292638436884228303e-01,9.713183062548859104e-01,4.010502665453238302e-01,4.310652638580189100e-01,2.552520071219854803e-01,8.708261901464280363e-01,4.047217137250774810e-01,5.531176588480781753e-01,9.664760279616011474e-01,7.791083051975811191e-02,4.713140844506497062e-01,4.550533236144229665e-01,1.773753152505191943e-01,1.899000951003804172e-02,7.716410646868301360e-01,1.847973393306088230e-01,9.653907169307807123e-01,5.929318051815566371e-01,7.482404224250613911e-01,4.341194322399848371e-01,8.008022808530601555e-01,9.585560618626769447e-01,4.746013952223249177e-01,1.781010072667655875e-01,5.187758177784574931e-01,5.833357386389093069e-01,1.223422556083985091e-01,9.336683141421979748e-01,6.264663629002126255e-01,8.469203197049131049e-01,9.537541839529227738e-01,2.707766564685409882e-03,1.983788248689933864e-01,4.024949766082099867e-01,4.637305055562856992e-01,6.903557574722154477e-01,9.258470993541059180e-01,9.339220014224229871e-01,2.557749255887409312e-01,9.271149313432784922e-01,9.485482033172050187e-01,8.950309042061569409e-01,6.030198431863210695e-01,9.683635747335033184e-01,6.528253862764915594e-01,8.402439671701251722e-01,7.219594109188310904e-01
7.884357694676710215e-01,1.217157019915364735e-01,6.927012222850237322e-01,5.833442988206026802e-01,7.773053244585750310e-01,8.880133354821054814e-01,3.941650096147928384e-01,6.549124152777392460e-01,6.423894494702969693e-01,9.895120890005690839e-01,3.975909732736322422e-01,1.475261257763820222e-01,4.220508847862747270e-01,1.899398059199566280e-01,6.569268414797354572e-01,8.119401387493127009e-01,8.903047654986929738e-01,2.783440595991341082e-01,9.221044167992065166e-02,7.408075329206164072e-01,6.929829674178029641e-01,6.464799560719480809e-02,9.210425285214473012e-01,1.244543670521388590e-01,4.464464230639162423e-01,4.324889262353084352e-01,8.782442997688886255e-01,4.649122490290059639e-01,6.985224153001953207e-01,4.580904567862092991e-01,9.250448874094977514e-01,3.832046784559514085e-01,5.016862429917292587e-01,5.773420608698486278e-01,9.926224803203022029e-01,6.706565969325304355e-01,3.825119398238263635e-02,2.269571284982071502e-01,5.231166015962476212e-01,4.916561443658818975e-01,3.226661945234378104e-01,8.702089700421967722e-01,9.906205663713933962e-01,9.909302702132363194e-01,7.713834124979757068e-01,2.496586740762846146e-01,2.212537513005597978e-01,2.856715109221700244e-01,6.701749346132257479e-02,7.458466405243270314e-01
3.111458240296129940e-01,7.484207870671708562e-01,9.350879440763324446e-01,9.422004312282261651e-02,6.067963337554026504e-01,1.907673834643774935e-02,2.697818953532420405e-01,7.418961934652846812e-01,5.973022037263461259e-01,9.656361654206661038e-01,3.835513383881378191e-01,3.884718080138871432e-02,5.231141829205118166e-01,3.621857850705448856e-01,2.761966664155526274e-01,9.701356632523420176e-01,2.514322060645224344e-01,8.972977314794067238e-01,3.608629252887513017e-01,2.895308101430424941e-01,7.589479771272429343e-01,2.243112290432250910e-01,3.797014212003856359e-01,2.316799503722715148e-01,3.742057282144266583e-01,8.069010193951385856e-01,4.383644309957224205e-02,2.508880933338675234e-02,3.693133669588305468e-01,7.478753173223435802e-01,6.773521638150932223e-01,2.997472672675493000e-01,4.524530608401816645e-01,1.494857190160749916e-01,6.332540758534573877e-01,8.007390933156423030e-01,5.451722782337186102e-01,4.289939219542204807e-02,1.611922561706581325e-01,2.412720560876080445e-02,9.577838790850496942e-01,5.257606405656156667e-02,6.028143045060615490e-01,8.204275645801405448e-01,1.351679609347935518e-01,8.010087784478867601e-01,3.491247253283464858e-01,9.852483429335542331e-01,2.283020171943450638e-02,8.985767911845388145e-02
3.474685333741724946e-01,9.399106641573926613e-01,7.790341842216574886e-01,6.419194939234266206e-01,3.617865247866698386e-01,4.281273961487399582e-01,8.239301879896511194e-01,1.188734586781473590e-01,3.882034813668495676e-01,5.145159882439145349e-01,5.354660814526612800e-01,5.382352600476678628e-01,1.120267982628485592e-01,1.300676579875426064e-02,3.979632040187812692e-01,4.027318674134262588e-01,7.322644764868228018e-01,4.186160282373990738e-01,4.704776886762893628e-01,7.387530645432228704e-01,9.253403682471145197e-01,7.140010636616952455e-01,6.708203792506579610e-01,5.302488717940839758e-01,2.722293398286262933e-01,7.046930796291221988e-01,1.717696140701894247e-01,1.841390540524279196e-02,8.106531083542700689e-01,3.128131061717376316e-01,1.296373314115955022e-01,1.428385077300915462e-01,2.007719718064063796e-01,1.051071305362284436e-01,9.935465684808283404e-01,3.534489652890864253e-01,1.364831014347659410e-01,8.169160212981780855e-01,3.416313594659766695e-01,6.303173995559030462e-01,3.645811347864588159e-01,1.210356439650457361e-01,6.736056847434402917e-01,4.095547443435670898e-01,1.195503331936168534e-01,4.481379495342860952e-01,7.827085773804204338e-01,9.972608753488980682e-01,2.500029532720264847e-01,1.928930318629361595e-01
